Date,Gold,Silver,DXY,SP500,VIX,Oil,Treasury10Y,Euro
2010-04-30,1180.0999755859375,18.611000061035156,81.87000274658203,1186.68994140625,22.049999237060547,86.1500015258789,3.6630001068115234,1.3298048973083496
2010-05-03,1182.699951171875,18.812999725341797,82.2699966430664,1202.260009765625,20.190000534057617,86.19000244140625,3.7049999237060547,1.3199926614761353
2010-05-04,1168.5999755859375,17.81800079345703,83.30000305175781,1173.5999755859375,23.84000015258789,82.73999786376953,3.61299991607666,1.2963947057724
2010-05-05,1174.5999755859375,17.51099967956543,84.08000183105469,1165.8699951171875,24.90999984741211,79.97000122070312,3.549999952316284,1.2814927101135254
2010-05-06,1196.9000244140625,17.493000030517578,84.88999938964844,1128.1500244140625,32.79999923706055,77.11000061035156,3.3980000019073486,1.263296127319336
2010-05-07,1210.0,18.429000854492188,84.44999694824219,1110.8800048828125,40.95000076293945,75.11000061035156,3.428999900817871,1.2756078243255615
2010-05-10,1200.4000244140625,18.530000686645508,84.16000366210938,1159.72998046875,28.84000015258789,76.80000305175781,3.5390000343322754,1.2779226303100586
2010-05-11,1219.9000244140625,19.27199935913086,84.47000122070312,1155.7900390625,28.31999969482422,76.37000274658203,3.5350000858306885,1.2629930973052979
2010-05-12,1242.699951171875,19.639999389648438,84.83000183105469,1171.6700439453125,25.520000457763672,75.6500015258789,3.566999912261963,1.2639029026031494
2010-05-13,1228.800048828125,19.47599983215332,85.20999908447266,1157.43994140625,26.68000030517578,74.4000015258789,3.563999891281128,1.2541072368621826
2010-05-14,1227.4000244140625,19.20199966430664,86.0999984741211,1135.6800537109375,31.239999771118164,71.61000061035156,3.441999912261963,1.2360023260116577
2010-05-17,1227.699951171875,18.834999084472656,86.20999908447266,1136.93994140625,30.84000015258789,70.08000183105469,3.4719998836517334,1.2392956018447876
2010-05-18,1214.300048828125,18.854999542236328,87.16000366210938,1120.800048828125,33.54999923706055,69.41000366210938,3.375999927520752,1.217893362045288
2010-05-19,1192.5999755859375,18.090999603271484,86.38999938964844,1115.050048828125,35.31999969482422,69.87000274658203,3.3589999675750732,1.2393416166305542
2010-05-20,1187.800048828125,17.694000244140625,85.56999969482422,1071.5899658203125,45.790000915527344,68.01000213623047,3.2639999389648438,1.2478941679000854
2010-05-21,1175.699951171875,17.631000518798828,85.37000274658203,1087.68994140625,40.099998474121094,70.04000091552734,3.200000047683716,1.2567076683044434
2010-05-24,1193.800048828125,17.98200035095215,86.20999908447266,1073.6500244140625,38.31999969482422,70.20999908447266,3.2269999980926514,1.234994888305664
2010-05-25,1197.800048828125,17.76300048828125,86.77999877929688,1074.030029296875,34.61000061035156,68.75,3.1579999923706055,1.2345983982086182
2010-05-26,1213.300048828125,18.29199981689453,87.12000274658203,1067.949951171875,35.02000045776367,71.51000213623047,3.2179999351501465,1.217300295829773
2010-05-27,1211.9000244140625,18.457000732421875,86.18000030517578,1103.06005859375,29.68000030517578,74.55000305175781,3.3380000591278076,1.2347966432571411
2010-05-28,1212.199951171875,18.410999298095703,86.4800033569336,1089.4100341796875,32.06999969482422,73.97000122070312,3.3010001182556152,1.227400541305542
2010-06-01,1224.800048828125,18.540000915527344,86.63999938964844,1070.7099609375,35.540000915527344,72.58000183105469,3.2960000038146973,1.2233014106750488
2010-06-02,1220.5999755859375,18.304000854492188,86.79000091552734,1098.3800048828125,30.170000076293945,72.86000061035156,3.3340001106262207,1.223900318145752
2010-06-03,1208.300048828125,17.920000076293945,87.13999938964844,1102.8299560546875,29.459999084472656,74.61000061035156,3.378999948501587,1.216944694519043
2010-06-04,1216.199951171875,17.290000915527344,88.2300033569336,1064.8800048828125,35.47999954223633,71.51000213623047,3.194999933242798,1.1971030235290527
2010-06-07,1239.300048828125,18.152999877929688,88.4000015258789,1050.469970703125,36.56999969482422,71.44000244140625,3.184000015258789,1.1922929286956787
2010-06-08,1244.0,18.468000411987305,88.38999938964844,1062.0,33.70000076293945,71.98999786376953,3.1679999828338623,1.197203278541565
2010-06-09,1228.5,18.18000030517578,87.9000015258789,1055.68994140625,33.72999954223633,74.37999725341797,3.187000036239624,1.1991989612579346
2010-06-10,1220.800048828125,18.341999053955078,87.16999816894531,1086.8399658203125,30.56999969482422,75.4800033569336,3.319000005722046,1.2109030485153198
2010-06-11,1228.9000244140625,18.222000122070312,87.51000213623047,1091.5999755859375,28.790000915527344,73.77999877929688,3.2160000801086426,1.2114017009735107
2010-06-14,1223.300048828125,18.402000427246094,86.51000213623047,1089.6300048828125,28.579999923706055,75.12000274658203,3.2750000953674316,1.2218068838119507
2010-06-15,1233.199951171875,18.569000244140625,85.9800033569336,1115.22998046875,25.8700008392334,76.94000244140625,3.309999942779541,1.2319064140319824
2010-06-16,1229.300048828125,18.43199920654297,86.08000183105469,1114.6099853515625,25.920000076293945,77.66999816894531,3.2820000648498535,1.2311935424804688
2010-06-17,1247.5,18.767000198364258,85.69000244140625,1116.0400390625,25.049999237060547,76.79000091552734,3.190000057220459,1.238206148147583
2010-06-18,1257.199951171875,19.174999237060547,85.69999694824219,1117.510009765625,23.950000762939453,77.18000030517578,3.2230000495910645,1.2392956018447876
2010-06-21,1239.699951171875,18.802000045776367,85.93000030517578,1113.199951171875,24.8799991607666,77.81999969482422,3.243000030517578,1.2316029071807861
2010-06-22,1239.9000244140625,18.895999908447266,86.11000061035156,1095.31005859375,27.049999237060547,77.20999908447266,3.1659998893737793,1.2275059223175049
2010-06-23,1234.0999755859375,18.45400047302246,85.73999786376953,1092.0400390625,26.90999984741211,76.3499984741211,3.115000009536743,1.2319064140319824
2010-06-24,1245.5,18.731000900268555,85.7300033569336,1073.68994140625,29.739999771118164,76.51000213623047,3.122999906539917,1.2337453365325928
2010-06-25,1255.800048828125,19.104999542236328,85.30999755859375,1076.760009765625,28.530000686645508,78.86000061035156,3.11299991607666,1.2373021841049194
2010-06-28,1238.199951171875,18.67300033569336,85.6500015258789,1074.5699462890625,29.0,78.25,3.0320000648498535,1.2277017831802368
2010-06-29,1242.0,18.5939998626709,86.02999877929688,1041.239990234375,34.130001068115234,75.94000244140625,2.9670000076293945,1.2186353206634521
2010-06-30,1245.5,18.67099952697754,86.0199966430664,1030.7099609375,34.540000915527344,75.62999725341797,2.9509999752044678,1.223002314567566
2010-07-01,1206.300048828125,17.760000228881836,84.72000122070312,1027.3699951171875,32.86000061035156,72.94999694824219,2.927000045776367,1.2507504224777222
2010-07-02,1207.4000244140625,17.697999954223633,84.43000030517578,1022.5800170898438,30.1200008392334,72.13999938964844,2.9790000915527344,1.257102608680725
2010-07-06,1194.800048828125,17.83300018310547,84.08000183105469,1028.06005859375,29.649999618530273,71.9800033569336,2.931999921798706,1.262403130531311
2010-07-07,1198.5999755859375,17.979000091552734,83.81999969482422,1060.27001953125,26.84000015258789,74.06999969482422,2.9800000190734863,1.2633121013641357
2010-07-08,1195.800048828125,17.851999282836914,83.81999969482422,1070.25,25.709999084472656,75.44000244140625,3.0199999809265137,1.2694060802459717
2010-07-09,1209.5999755859375,18.05299949645996,83.94999694824219,1077.9599609375,24.979999542236328,76.08999633789062,3.055999994277954,1.2643983364105225
2010-07-12,1198.5,17.89699935913086,84.19999694824219,1078.75,24.43000030517578,74.94999694824219,3.0460000038146973,1.2590018510818481
2010-07-13,1213.300048828125,18.23699951171875,83.63999938964844,1095.3399658203125,24.559999465942383,77.1500015258789,3.114000082015991,1.2720866203308105
2010-07-14,1206.800048828125,18.27400016784668,83.43000030517578,1095.1700439453125,24.889999389648438,77.04000091552734,3.049999952316284,1.274047613143921
2010-07-15,1208.0999755859375,18.34600067138672,82.55999755859375,1096.47998046875,25.139999389648438,76.62000274658203,2.9779999256134033,1.2928582429885864
2010-07-16,1188.0,17.773000717163086,82.48999786376953,1064.8800048828125,26.25,76.01000213623047,2.938999891281128,1.2931926250457764
2010-07-19,1181.699951171875,17.534000396728516,82.51000213623047,1071.25,25.969999313354492,76.54000091552734,2.9639999866485596,1.2939456701278687
2010-07-20,1191.5,17.684999465942383,82.75,1083.47998046875,23.93000030517578,77.44000244140625,2.931999921798706,1.289307713508606
2010-07-21,1191.5999755859375,17.79800033569336,83.38999938964844,1069.5899658203125,25.639999389648438,76.55999755859375,2.8919999599456787,1.276796817779541
2010-07-22,1195.5,18.114999771118164,82.5999984741211,1093.6700439453125,24.6299991607666,79.30000305175781,2.931999921798706,1.2903059720993042
2010-07-23,1187.699951171875,18.09600067138672,82.45999908447266,1102.6600341796875,23.469999313354492,78.9800033569336,2.99399995803833,1.291305661201477
2010-07-26,1183.0,18.19499969482422,82.08999633789062,1115.010009765625,22.729999542236328,78.9800033569336,2.99399995803833,1.299899935722351
2010-07-27,1158.0,17.621000289916992,82.18000030517578,1113.8399658203125,23.190000534057617,77.5,3.046999931335449,1.2990893125534058
2010-07-28,1160.4000244140625,17.42300033569336,82.18000030517578,1106.1300048828125,24.25,76.98999786376953,3.000999927520752,1.2992243766784668
2010-07-29,1168.4000244140625,17.60099983215332,81.63999938964844,1101.530029296875,24.1299991607666,78.36000061035156,2.999000072479248,1.307805061340332
2010-07-30,1181.699951171875,17.98699951171875,81.54000091552734,1101.5999755859375,23.5,78.94999694824219,2.9070000648498535,1.3039000034332275
2010-08-02,1183.4000244140625,18.402999877929688,80.94000244140625,1125.8599853515625,22.010000228881836,81.33999633789062,2.9630000591278076,1.3175925016403198
2010-08-03,1185.199951171875,18.406999588012695,80.5999984741211,1120.4599609375,22.6299991607666,82.55000305175781,2.9140000343322754,1.3225064277648926
2010-08-04,1193.699951171875,18.26300048828125,80.88999938964844,1127.239990234375,22.209999084472656,82.47000122070312,2.9519999027252197,1.3225064277648926
2010-08-05,1197.199951171875,18.308000564575195,80.81999969482422,1125.81005859375,22.100000381469727,82.01000213623047,2.9149999618530273,1.3158068656921387
2010-08-06,1203.4000244140625,18.458999633789062,80.41000366210938,1121.6400146484375,21.739999771118164,80.69999694824219,2.8239998817443848,1.3181308507919312
2010-08-09,1200.699951171875,18.229000091552734,80.70999908447266,1127.7900390625,22.139999389648438,81.4800033569336,2.822000026702881,1.3285682201385498
2010-08-10,1196.199951171875,18.145999908447266,80.80000305175781,1121.06005859375,22.3700008392334,80.25,2.7809998989105225,1.3229963779449463
2010-08-11,1197.5,17.889999389648438,82.29000091552734,1089.469970703125,25.389999389648438,78.0199966430664,2.684999942779541,1.3184958696365356
2010-08-12,1214.800048828125,18.05299949645996,82.63999938964844,1083.6099853515625,25.729999542236328,75.73999786376953,2.734999895095825,1.284406065940857
2010-08-13,1214.9000244140625,18.097000122070312,82.94999694824219,1079.25,26.239999771118164,75.38999938964844,2.687999963760376,1.2829889059066772
2010-08-16,1224.5,18.417999267578125,82.52999877929688,1079.3800048828125,26.100000381469727,75.23999786376953,2.575000047683716,1.277090311050415
2010-08-17,1226.5999755859375,18.586000442504883,82.2300033569336,1092.5400390625,24.329999923706055,75.7699966430664,2.6449999809265137,1.2811970710754395
2010-08-18,1229.699951171875,18.389999389648438,82.22000122070312,1094.1600341796875,24.59000015258789,75.41999816894531,2.6410000324249268,1.2879958152770996
2010-08-19,1233.800048828125,18.31800079345703,82.44999694824219,1075.6300048828125,26.440000534057617,74.43000030517578,2.5789999961853027,1.28564453125
2010-08-20,1227.199951171875,17.98200035095215,83.05999755859375,1071.68994140625,25.489999771118164,73.45999908447266,2.611999988555908,1.2808033227920532
2010-08-23,1226.9000244140625,17.982999801635742,83.12000274658203,1067.3599853515625,25.65999984741211,73.0999984741211,2.6070001125335693,1.2710033655166626
2010-08-24,1231.800048828125,18.368999481201172,83.1500015258789,1051.8699951171875,27.459999084472656,71.62999725341797,2.499000072479248,1.2635036706924438
2010-08-25,1239.5,19.02199935913086,83.26000213623047,1055.3299560546875,26.700000762939453,72.5199966430664,2.5380001068115234,1.263296127319336
2010-08-26,1235.4000244140625,18.97800064086914,82.93000030517578,1047.219970703125,27.3700008392334,73.36000061035156,2.499000072479248,1.26639986038208
2010-08-27,1236.0,19.038999557495117,82.91999816894531,1064.5899658203125,24.450000762939453,75.16999816894531,2.6519999504089355,1.2706480026245117
2010-08-30,1237.0999755859375,19.038000106811523,83.16000366210938,1048.9200439453125,27.209999084472656,74.69999694824219,2.5450000762939453,1.2753963470458984
2010-08-31,1248.300048828125,19.398000717163086,83.19999694824219,1049.3299560546875,26.049999237060547,71.91999816894531,2.4769999980926514,1.266592264175415
2010-09-01,1246.300048828125,19.358999252319336,82.5199966430664,1080.2900390625,23.889999389648438,73.91000366210938,2.5820000171661377,1.268729567527771
2010-09-02,1251.5,19.63800048828125,82.45999908447266,1090.0999755859375,23.190000534057617,75.0199966430664,2.628000020980835,1.2802950143814087
2010-09-03,1249.199951171875,19.915000915527344,83.0999984741211,1104.510009765625,21.309999465942383,74.5999984741211,2.7060000896453857,1.2825939655303955
2010-09-07,1257.300048828125,19.882999420166016,82.81999969482422,1091.8399658203125,23.799999237060547,74.08999633789062,2.6089999675750732,1.2868356704711914
2010-09-08,1255.5999755859375,19.97800064086914,82.58999633789062,1098.8699951171875,23.25,74.66999816894531,2.6540000438690186,1.2677966356277466
2010-09-09,1248.9000244140625,19.81399917602539,82.66999816894531,1104.1800537109375,22.809999465942383,74.25,2.760999917984009,1.2732040882110596
2010-09-10,1244.5,19.802000045776367,82.69999694824219,1109.550048828125,21.989999771118164,76.44999694824219,2.7950000762939453,1.269309401512146
2010-09-13,1245.0999755859375,20.110000610351562,81.91000366210938,1121.9000244140625,21.209999084472656,77.19000244140625,2.740999937057495,1.2716983556747437
2010-09-14,1269.699951171875,20.400999069213867,81.08000183105469,1121.0999755859375,21.559999465942383,76.80000305175781,2.6659998893737793,1.2872000932693481
2010-09-15,1266.699951171875,20.54199981689453,81.48999786376953,1125.0699462890625,22.100000381469727,76.0199966430664,2.7230000495910645,1.2991737127304077
2010-09-16,1271.9000244140625,20.7450008392334,81.23999786376953,1124.6600341796875,21.719999313354492,74.56999969482422,2.759000062942505,1.3015071153640747
2010-09-17,1275.5999755859375,20.790000915527344,81.4000015258789,1125.5899658203125,22.010000228881836,73.66000366210938,2.746000051498413,1.3075997829437256
2010-09-20,1279.0,20.777000427246094,81.33999633789062,1142.7099609375,21.5,74.86000061035156,2.7060000896453857,1.3043931722640991
2010-09-21,1272.4000244140625,20.6200008392334,80.44000244140625,1139.780029296875,22.350000381469727,73.5199966430664,2.5940001010894775,1.3066941499710083
2010-09-22,1290.199951171875,21.035999298095703,79.83000183105469,1134.280029296875,22.510000228881836,74.70999908447266,2.5480000972747803,1.3256973028182983
2010-09-23,1294.300048828125,21.194000244140625,80.01000213623047,1124.8299560546875,23.8700008392334,75.18000030517578,2.555000066757202,1.3391003608703613
2010-09-24,1296.0,21.382999420166016,79.38999938964844,1148.6700439453125,21.709999084472656,76.48999786376953,2.611999988555908,1.331912636756897
2010-09-27,1296.699951171875,21.454999923706055,79.33999633789062,1142.1600341796875,22.540000915527344,76.5199966430664,2.5169999599456787,1.3479087352752686
2010-09-28,1306.5999755859375,21.687999725341797,79.01000213623047,1147.699951171875,22.600000381469727,76.18000030517578,2.4560000896453857,1.3439054489135742
2010-09-29,1308.5,21.929000854492188,78.69000244140625,1144.72998046875,23.25,77.86000061035156,2.50600004196167,1.3570915460586548
2010-09-30,1307.800048828125,21.79800033569336,78.72000122070312,1141.199951171875,23.700000762939453,79.97000122070312,2.5169999599456787,1.3628062009811401
2010-10-01,1316.0999755859375,22.03700065612793,78.08999633789062,1146.239990234375,22.5,81.58000183105469,2.5260000228881836,1.3622123003005981
2010-10-04,1315.4000244140625,22.01300048828125,78.44999694824219,1137.030029296875,23.530000686645508,81.47000122070312,2.4790000915527344,1.377695083618164
2010-10-05,1338.9000244140625,22.714000701904297,77.75,1160.75,21.760000228881836,82.81999969482422,2.4739999771118164,1.367409110069275
2010-10-06,1346.4000244140625,23.020000457763672,77.38999938964844,1159.969970703125,21.489999771118164,83.2300033569336,2.3989999294281006,1.3833937644958496
2010-10-07,1333.9000244140625,22.565000534057617,77.38999938964844,1158.06005859375,21.559999465942383,81.66999816894531,2.3959999084472656,1.3920016288757324
2010-10-08,1344.199951171875,23.086999893188477,77.31999969482422,1165.1500244140625,20.709999084472656,82.66000366210938,2.38100004196167,1.3927963972091675
2010-10-12,1345.699951171875,23.128999710083008,77.36000061035156,1169.77001953125,18.93000030517578,81.66999816894531,2.421999931335449,1.3880213499069214
2010-10-13,1369.5,23.913999557495117,77.06999969482422,1178.0999755859375,19.06999969482422,83.01000213623047,2.430999994277954,1.3916915655136108
2010-10-14,1376.699951171875,24.41699981689453,76.6500015258789,1173.81005859375,19.8799991607666,82.69000244140625,2.494999885559082,1.3967260122299194
2010-10-15,1371.0999755859375,24.27199935913086,77.04000091552734,1176.18994140625,19.030000686645508,81.25,2.5759999752044678,1.4072020053863525
2010-10-18,1371.199951171875,24.39699935913086,76.93000030517578,1184.7099609375,19.09000015258789,83.08000183105469,2.490999937057495,1.3964334726333618
2010-10-19,1335.0999755859375,23.763999938964844,78.18000030517578,1165.9000244140625,20.6299991607666,79.48999786376953,2.4749999046325684,1.3935922384262085
2010-10-20,1343.300048828125,23.847999572753906,77.16999816894531,1178.1700439453125,19.790000915527344,81.7699966430664,2.4700000286102295,1.3739094734191895
2010-10-21,1324.699951171875,23.12299919128418,77.41999816894531,1180.260009765625,19.270000457763672,80.55999755859375,2.5309998989105225,1.3963165283203125
2010-10-22,1324.4000244140625,23.125,77.47000122070312,1183.0799560546875,18.780000686645508,81.69000244140625,2.562999963760376,1.3916915655136108
2010-10-25,1338.300048828125,23.54400062561035,77.0999984741211,1185.6199951171875,19.850000381469727,82.5199966430664,2.553999900817871,1.3944084644317627
2010-10-26,1338.0,23.823999404907227,77.70999908447266,1185.6400146484375,20.219999313354492,82.55000305175781,2.635999917984009,1.3948947191238403
2010-10-27,1322.199951171875,23.398000717163086,78.1500015258789,1182.449951171875,20.709999084472656,81.94000244140625,2.7119998931884766,1.3854252099990845
2010-10-28,1342.0999755859375,23.871000289916992,77.30999755859375,1183.780029296875,20.8799991607666,82.18000030517578,2.6610000133514404,1.377808928489685
2010-10-29,1357.0999755859375,24.559999465942383,77.2699966430664,1183.260009765625,21.200000762939453,81.43000030517578,2.611999988555908,1.377808928489685
2010-11-01,1350.199951171875,24.54800033569336,77.30000305175781,1184.3800048828125,21.829999923706055,82.94999694824219,2.628000020980835,1.397506833076477
2010-11-02,1356.4000244140625,24.832000732421875,76.72000122070312,1193.5699462890625,21.56999969482422,83.9000015258789,2.5940001010894775,1.3910914659500122
2010-11-03,1337.0999755859375,24.43199920654297,76.4800033569336,1197.9599609375,19.559999465942383,84.69000244140625,2.61899995803833,1.4036072492599487
2010-11-04,1382.699951171875,26.038999557495117,75.87999725341797,1221.06005859375,18.520000457763672,86.48999786376953,2.4839999675750732,1.4127286672592163
2010-11-05,1397.300048828125,26.743999481201172,76.55000305175781,1225.8499755859375,18.260000228881836,86.8499984741211,2.5360000133514404,1.422798991203308
2010-11-08,1402.800048828125,27.42799949645996,77.02999877929688,1223.25,18.290000915527344,87.05999755859375,2.562999963760376,1.407578468322754
2010-11-09,1409.800048828125,28.902000427246094,77.44000244140625,1213.4000244140625,19.079999923706055,86.72000122070312,2.6589999198913574,1.3869625329971313
2010-11-10,1399.0999755859375,26.861000061035156,77.62999725341797,1218.7099609375,18.469999313354492,87.80999755859375,2.6480000019073486,1.377201795578003
2010-11-11,1403.0999755859375,27.400999069213867,78.22000122070312,1213.5400390625,18.639999389648438,87.80999755859375,2.6480000019073486,1.3775622844696045
2010-11-12,1365.4000244140625,25.937999725341797,78.08000183105469,1199.2099609375,20.610000610351562,84.87999725341797,2.75600004196167,1.3621008396148682
2010-11-15,1368.4000244140625,26.08799934387207,78.5199966430664,1197.75,20.200000762939453,84.86000061035156,2.9110000133514404,1.3693190813064575
2010-11-16,1338.300048828125,25.229000091552734,79.20999908447266,1178.3399658203125,22.579999923706055,82.33999633789062,2.8469998836517334,1.357478380203247
2010-11-17,1336.800048828125,25.506999969482422,79.08000183105469,1178.5899658203125,21.760000228881836,80.44000244140625,2.864000082015991,1.3490543365478516
2010-11-18,1352.9000244140625,26.829999923706055,78.62000274658203,1196.68994140625,18.75,81.8499984741211,2.9019999504089355,1.355399250984192
2010-11-19,1352.199951171875,27.174999237060547,78.5,1199.72998046875,18.040000915527344,81.51000213623047,2.875,1.365728497505188
2010-11-22,1357.699951171875,27.457000732421875,78.68000030517578,1197.8399658203125,18.3700008392334,81.73999786376953,2.812999963760376,1.3744381666183472
2010-11-23,1377.5,27.56800079345703,79.68000030517578,1180.72998046875,20.6299991607666,81.25,2.76200008392334,1.3601926565170288
2010-11-24,1372.9000244140625,27.52400016784668,79.87000274658203,1198.3499755859375,19.559999465942383,83.86000061035156,2.9140000343322754,1.3386342525482178
2010-11-26,1362.300048828125,26.69499969482422,80.36000061035156,1189.4000244140625,22.219999313354492,83.76000213623047,2.864000082015991,1.3339736461639404
2010-11-29,1366.0,27.148000717163086,80.83999633789062,1187.760009765625,21.530000686645508,85.7300033569336,2.822000026702881,1.3238019943237305
2010-11-30,1385.0,28.184999465942383,81.19999694824219,1180.550048828125,23.540000915527344,84.11000061035156,2.796999931335449,1.3103927373886108
2010-12-01,1387.300048828125,28.38800048828125,80.70999908447266,1206.0699462890625,21.360000610351562,86.75,2.9639999866485596,1.2992074489593506
2010-12-02,1388.5,28.54199981689453,80.30000305175781,1221.530029296875,19.389999389648438,88.0,3.0,1.3124909400939941
2010-12-03,1405.4000244140625,29.240999221801758,79.37999725341797,1224.7099609375,18.010000228881836,89.19000244140625,3.0169999599456787,1.3215975761413574
2010-12-06,1415.300048828125,29.704999923706055,79.56999969482422,1223.1199951171875,18.020000457763672,89.37999725341797,2.940999984741211,1.341597557067871
2010-12-07,1408.300048828125,29.74799919128418,79.86000061035156,1223.75,17.989999771118164,88.69000244140625,3.1649999618530273,1.328691840171814
2010-12-08,1382.5,28.224000930786133,80.0,1228.280029296875,17.739999771118164,88.27999877929688,3.2360000610351562,1.3244681358337402
2010-12-09,1392.0999755859375,28.788999557495117,80.06999969482422,1233.0,17.25,88.37000274658203,3.2230000495910645,1.3250824213027954
2010-12-10,1384.300048828125,28.576000213623047,80.06999969482422,1240.4000244140625,17.610000610351562,87.79000091552734,3.2960000038146973,1.3242051601409912
2010-12-13,1397.300048828125,29.599000930786133,79.27999877929688,1240.4599609375,17.549999237060547,88.61000061035156,3.2829999923706055,1.319713830947876
2010-12-14,1403.5999755859375,29.759000778198242,79.37000274658203,1241.5899658203125,17.610000610351562,88.27999877929688,3.4549999237060547,1.3395488262176514
2010-12-15,1385.5,29.225000381469727,80.26000213623047,1235.22998046875,17.940000534057617,88.62000274658203,3.5199999809265137,1.336094617843628
2010-12-16,1370.4000244140625,28.756999969482422,80.18000030517578,1242.8699951171875,17.389999389648438,87.69999694824219,3.4769999980926514,1.3224014043807983
2010-12-17,1378.5999755859375,29.113000869750977,80.37000274658203,1243.9100341796875,16.110000610351562,88.0199966430664,3.3299999237060547,1.323994755744934
2010-12-20,1385.5,29.334999084472656,80.62999725341797,1247.0799560546875,16.40999984741211,88.80999755859375,3.3489999771118164,1.3164995908737183
2010-12-21,1388.199951171875,29.375999450683594,80.72000122070312,1254.5999755859375,16.489999771118164,89.81999969482422,3.3259999752044678,1.3118022680282593
2010-12-22,1386.800048828125,29.367000579833984,80.7300033569336,1258.8399658203125,15.449999809265137,90.4800033569336,3.3459999561309814,1.3090033531188965
2010-12-23,1380.0,29.309999465942383,80.5,1256.77001953125,16.469999313354492,91.51000213623047,3.3929998874664307,1.3115441799163818
2010-12-27,1382.4000244140625,29.235000610351562,80.37000274658203,1257.5400390625,17.670000076293945,91.0,3.3510000705718994,1.3079760074615479
2010-12-28,1405.199951171875,30.297000885009766,80.36000061035156,1258.510009765625,17.520000457763672,91.48999786376953,3.4809999465942383,1.3189654350280762
2010-12-29,1413.0999755859375,30.679000854492188,79.80000305175781,1259.780029296875,17.280000686645508,91.12000274658203,3.3410000801086426,1.3086265325546265
2010-12-30,1405.5999755859375,30.488000869750977,79.5199966430664,1257.8800048828125,17.520000457763672,89.83999633789062,3.36899995803833,1.3224539756774902
2010-12-31,1421.0999755859375,30.90999984741211,79.02999877929688,1257.6400146484375,17.75,91.37999725341797,3.305000066757202,1.3301233053207397
2011-01-03,1422.5999755859375,31.09600067138672,79.12999725341797,1271.8699951171875,17.610000610351562,91.55000305175781,3.3420000076293945,1.3357912302017212
2011-01-04,1378.5,29.492000579833984,79.44000244140625,1270.199951171875,17.3799991607666,89.37999725341797,3.3459999561309814,1.3356841802597046
2011-01-05,1373.4000244140625,29.17300033569336,80.26000213623047,1276.56005859375,17.020000457763672,90.30000305175781,3.4830000400543213,1.3321077823638916
2011-01-06,1371.4000244140625,29.110000610351562,80.79000091552734,1273.8499755859375,17.399999618530273,88.37999725341797,3.4189999103546143,1.3156856298446655
2011-01-07,1368.5,28.660999298095703,81.01000213623047,1271.5,17.139999389648438,88.02999877929688,3.328000068664551,1.2979933023452759
2011-01-10,1373.699951171875,28.85099983215332,80.87999725341797,1269.75,17.540000915527344,89.25,3.303999900817871,1.289507269859314
2011-01-11,1384.0,29.489999771118164,80.8499984741211,1274.47998046875,16.889999389648438,91.11000061035156,3.3410000801086426,1.2964956760406494
2011-01-12,1385.699951171875,29.531999588012695,80.02999877929688,1285.9599609375,16.239999771118164,91.86000061035156,3.3550000190734863,1.2983977794647217
2011-01-13,1386.9000244140625,29.25200080871582,79.19000244140625,1283.760009765625,16.389999389648438,91.4000015258789,3.3010001182556152,1.3128355741500854
2011-01-14,1360.4000244140625,28.30900001525879,79.16000366210938,1293.239990234375,15.460000038146973,91.54000091552734,3.3329999446868896,1.335327386856079
2011-01-18,1368.0999755859375,28.900999069213867,78.95999908447266,1295.02001953125,15.869999885559082,91.37999725341797,3.364000082015991,1.3283917903900146
2011-01-19,1370.199951171875,28.79199981689453,78.63999938964844,1281.9200439453125,17.309999465942383,90.86000061035156,3.3369998931884766,1.3378105163574219
2011-01-20,1346.5,27.458999633789062,78.81999969482422,1280.260009765625,17.989999771118164,88.86000061035156,3.4590001106262207,1.3452069759368896
2011-01-21,1341.0,27.416000366210938,78.20999908447266,1283.3499755859375,18.469999313354492,89.11000061035156,3.4159998893737793,1.3468012809753418
2011-01-24,1344.5,27.31800079345703,78.05000305175781,1290.8399658203125,17.649999618530273,87.87000274658203,3.4079999923706055,1.361952543258667
2011-01-25,1332.300048828125,26.81100082397461,78.0,1291.1800537109375,17.59000015258789,86.19000244140625,3.319000005722046,1.3644053936004639
2011-01-26,1333.0,27.131999969482422,77.9000015258789,1296.6300048828125,16.639999389648438,87.33000183105469,3.427999973297119,1.3686069250106812
2011-01-27,1318.4000244140625,27.045000076293945,77.7300033569336,1299.5400390625,16.149999618530273,85.63999938964844,3.384999990463257,1.3710086345672607
2011-01-28,1340.699951171875,27.93400001525879,78.12999725341797,1276.3399658203125,20.040000915527344,89.33999633789062,3.3289999961853027,1.3723068237304688
2011-01-31,1333.800048828125,28.173999786376953,77.73999786376953,1286.1199951171875,19.530000686645508,92.19000244140625,3.378000020980835,1.3572757244110107
2011-02-01,1339.5999755859375,28.52400016784668,77.06999969482422,1307.5899658203125,17.6299991607666,90.7699966430664,3.443000078201294,1.3713847398757935
2011-02-02,1331.5,28.298999786376953,77.16000366210938,1304.030029296875,17.299999237060547,90.86000061035156,3.489000082015991,1.382991909980774
2011-02-03,1352.300048828125,28.732999801635742,77.75,1307.0999755859375,16.690000534057617,90.54000091552734,3.5409998893737793,1.3817880153656006
2011-02-04,1348.300048828125,29.06399917602539,78.04000091552734,1310.8699951171875,15.930000305175781,89.02999877929688,3.6519999504089355,1.362453579902649
